3.239870.HGON0HP0MA2TCQWYTKJNNFKPNRBJSN0SB_bfb0fd2fa814f726e5fc1dd42b55fbe4,203,0,3.239870.HGON0HP0MA2TCQWYTKJNNFKPNRBJSN0SB.1
3.240028.B0KDKM3WDSCDGL3M1K1NIKY0GGMHCK13A,202,1,3.240028.B0KDKM3WDSCDGL3M1K1NIKY0GGMHCK13A
3.240028.B0KDKM3WDSCDGL3M1K1NIKY0GGMHCK13A_244b4b3ab8d21f9f26eb6206a8487c3c,202,1,3.240028.B0KDKM3WDSCDGL3M1K1NIKY0GGMHCK13A.1
3.240028.B0KDKM3WDSCDGL3M1K1NIKY0GGMHCK13A_33c06caf14bd1c2e3e300c332c9e3463,202,1,3.240028.B0KDKM3WDSCDGL3M1K1NIKY0GGMHCK13A.2
3.240158.ACVKACNMWJ301XGDA353AQBXT1EIR0ATA,202,0,3.240158.ACVKACNMWJ301XGDA353AQBXT1EIR0ATA
3.240158.ACVKACNMWJ301XGDA353AQBXT1EIR0ATA_eb79229093692d8c30ba8a33829b0a5c,202,1,3.240158.ACVKACNMWJ301XGDA353AQBXT1EIR0ATA.1
3.240422.AVHZZURQ0CHEPVAFLRU0N2DQEIIZNG1XB,203,0,3.240422.AVHZZURQ0CHEPVAFLRU0N2DQEIIZNG1XB
3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB,204,0,3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB
3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB,205,0,3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB
3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB_6f2d9f10c019cddef94044407ee54fcc,204,0,3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB.1
3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB_6f2d9f10c019cddef94044407ee54fcc,205,0,3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB.1
3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB_0a5ebfe8427e34f2d750af0edf9eece7,204,0,3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB.2
3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB_0a5ebfe8427e34f2d750af0edf9eece7,205,0,3.240430.LGEEITBGLD2JYIIXAHM0PPWPWU035HCAB.2
3.240484.DYJ4YKK0GAFVCZAC432WKDJ4ONXDKAXTA,201,0,3.240484.DYJ4YKK0GAFVCZAC432WKDJ4ONXDKAXTA
3.240484.DYJ4YKK0GAFVCZAC432WKDJ4ONXDKAXTA,203,0,3.240484.DYJ4YKK0GAFVCZAC432WKDJ4ONXDKAXTA
3.240502.CRXTPUM5OR45YDZOXPDRPBTGKVC2CVTWA,205,0,3.240502.CRXTPUM5OR45YDZOXPDRPBTGKVC2CVTWA
3.240502.CRXTPUM5OR45YDZOXPDRPBTGKVC2CVTWA_88804f78c6580e2c132095545ce73751,205,0,3.240502.CRXTPUM5OR45YDZOXPDRPBTGKVC2CVTWA.1
3.240624.K1H1H3INWHTNMSW3TY1LR1MPPC3BSLCJA,205,0,3.240624.K1H1H3INWHTNMSW3TY1LR1MPPC3BSLCJA
3.240624.K1H1H3INWHTNMSW3TY1LR1MPPC3BSLCJA_1dd1edf2c58e293170040576dc8dfdb4,205,0,3.240624.K1H1H3INWHTNMSW3TY1LR1MPPC3BSLCJA.1
3.240624.K1H1H3INWHTNMSW3TY1LR1MPPC3BSLCJA_34846d814da6b5af4f750f38c3a37911,205,0,3.240624.K1H1H3INWHTNMSW3TY1LR1MPPC3BSLCJA.2
3.240665.IZRTCU2O4DCQRLKBA1ECIFWGY15OE1PUA_f93101c36616a1f12bc6e2a33c965d02,200,0,3.240665.IZRTCU2O4DCQRLKBA1ECIFWGY15OE1PUA.2
3.241095.GKTLSFHJKG5P0GJKE1MGQOLRWKHE1OFXB,201,-1,3.241095.GKTLSFHJKG5P0GJKE1MGQOLRWKHE1OFXB
3.241095.GKTLSFHJKG5P0GJKE1MGQOLRWKHE1OFXB_b8660930307f6dce0c9dd53c04dd4a56,201,-1,3.241095.GKTLSFHJKG5P0GJKE1MGQOLRWKHE1OFXB.1
3.241135.MOW1A1IKQOKLPSDJAXITKQCGYYNHXB1AA,202,-2,3.241135.MOW1A1IKQOKLPSDJAXITKQCGYYNHXB1AA
3.241135.MOW1A1IKQOKLPSDJAXITKQCGYYNHXB1AA_0c3edf35440b813bb42759b55685a135,202,-2,3.241135.MOW1A1IKQOKLPSDJAXITKQCGYYNHXB1AA.1
3.241225.HZIDUUA004O40W3J2YGRR5LRAR4L4XN1A,200,0,3.241225.HZIDUUA004O40W3J2YGRR5LRAR4L4XN1A
3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA,204,0,3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA
3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA,205,0,3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA
3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA_1439e305534c30952abfb8b27d55cbc8,204,0,3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA.1
3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA_1439e305534c30952abfb8b27d55cbc8,205,0,3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA.1
3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA_862441d778768595561a3bedc7279de6,204,0,3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA.2
3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA_862441d778768595561a3bedc7279de6,205,0,3.241303.OXVGUN30TSOOGODMZI3LV4WE3SUP50PIA.2
3.242065.CWESOQFGQSM2QTBZVYRIXTTYD53MMRDWA,205,0,3.242065.CWESOQFGQSM2QTBZVYRIXTTYD53MMRDWA
3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB,205,-1,3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB
3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB_8bff0be99ad7ff7308a2b6c38d254133,205,-1,3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB.1
3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB_7fba0eb90740cd4af787823246fa5934,205,-1,3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB.2
3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB_5822ef4dbb66f08dc6ae7384d0c3f844,205,-1,3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB.3
3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB_a59ab1b10325e732c02b3b67ceebe40d,205,-1,3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB.4
3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB_dbda584ac4efb2f1f499c10b77d0f4a8,205,-1,3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB.5
3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB_f50dc1faafaf55116cc4f5d02d13a748,205,-1,3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB.6
3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB_463dfa909dcce5f6e8be3ec848aeceb6,205,-1,3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB.7
3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB_e45eacd27f0186440169edde9cee0612,205,-1,3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB.8
3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB_7687e4cdaa2df2ebd8b3aeb95f88e2c9,205,-1,3.242231.AUPIXGULTWDQZPXCK5NOLIPZUIHJFW0FB.9
3.242424.HU0CJQZOOCZXZKG30N3P3FPOAOXA1AO2B,205,0,3.242424.HU0CJQZOOCZXZKG30N3P3FPOAOXA1AO2B
3.242424.HU0CJQZOOCZXZKG30N3P3FPOAOXA1AO2B_24b66675c1f474fee470b5cc9af184dd,205,0,3.242424.HU0CJQZOOCZXZKG30N3P3FPOAOXA1AO2B.1
3.242508.EJXFLPVOYFCYBIBMH2TQGCBHBZQP5TSAA,202,1,3.242508.EJXFLPVOYFCYBIBMH2TQGCBHBZQP5TSAA
3.242619.BWZJKXLEABHBT2O3XPAWDFBNY3NO35JQA,201,0,3.242619.BWZJKXLEABHBT2O3XPAWDFBNY3NO35JQA
3.242912.KHT35PY45FF5WZTATLSBD32HP5Y0JFXNB,203,0,3.242912.KHT35PY45FF5WZTATLSBD32HP5Y0JFXNB
3.242938.FXJL33PK5V22MV2BQTNHICU04SGSFLG5B,205,0,3.242938.FXJL33PK5V22MV2BQTNHICU04SGSFLG5B
3.243302.KI0G3NGRI1KEL3G4DSMGY4F512DV5HSOA,205,0,3.243302.KI0G3NGRI1KEL3G4DSMGY4F512DV5HSOA
3.243417.EQOZUTJZHSMI3Q3MU1YEVO4EYWRH2OQFB,205,0,3.243417.EQOZUTJZHSMI3Q3MU1YEVO4EYWRH2OQFB
3.243417.EQOZUTJZHSMI3Q3MU1YEVO4EYWRH2OQFB_6c5707f613604dbe35855c19d21e3658,205,0,3.243417.EQOZUTJZHSMI3Q3MU1YEVO4EYWRH2OQFB.1
3.243597.O1KSNMHURA0V4YBFMOYB0FJGACQTMLDYB,201,0,3.243597.O1KSNMHURA0V4YBFMOYB0FJGACQTMLDYB
3.243597.O1KSNMHURA0V4YBFMOYB0FJGACQTMLDYB_1314de1507d79e8a872b4390d398e70a,201,0,3.243597.O1KSNMHURA0V4YBFMOYB0FJGACQTMLDYB.1
3.243610.L0PVKO1NAO5RNNZLIGXRZUZBDBCBFHJLB,201,0,3.243610.L0PVKO1NAO5RNNZLIGXRZUZBDBCBFHJLB
3.243610.L0PVKO1NAO5RNNZLIGXRZUZBDBCBFHJLB_953866ed658b2410f95c8a8400fd75a5,201,0,3.243610.L0PVKO1NAO5RNNZLIGXRZUZBDBCBFHJLB.1
3.243631.A2JTUFZJONCW1O400UF2JC2X1BERHERHA,201,0,3.243631.A2JTUFZJONCW1O400UF2JC2X1BERHERHA
3.243631.A2JTUFZJONCW1O400UF2JC2X1BERHERHA_01cb9b305b548ca86c6b57533cbbff78,201,0,3.243631.A2JTUFZJONCW1O400UF2JC2X1BERHERHA.1
3.243631.A2JTUFZJONCW1O400UF2JC2X1BERHERHA_ac70e1cbffcb4b407fcf9fadd35961df,201,0,3.243631.A2JTUFZJONCW1O400UF2JC2X1BERHERHA.2
3.243837.HYJSCWAA2QF2X3PV3P23QI3RMMDYGUKGB,204,-1,3.243837.HYJSCWAA2QF2X3PV3P23QI3RMMDYGUKGB
3.243837.HYJSCWAA2QF2X3PV3P23QI3RMMDYGUKGB_4c33e9a2036e252d28e2302139305f5a,204,-1,3.243837.HYJSCWAA2QF2X3PV3P23QI3RMMDYGUKGB.1
3.243856.JAXK3Z1XBKRCWDURUNF3BJQN0HL4XCW4B,205,-1,3.243856.JAXK3Z1XBKRCWDURUNF3BJQN0HL4XCW4B
3.244031.I3SHHDXRBPLY3XYTPI5ETJYLESGHEWYBA,201,-1,3.244031.I3SHHDXRBPLY3XYTPI5ETJYLESGHEWYBA
3.244031.I3SHHDXRBPLY3XYTPI5ETJYLESGHEWYBA_416d418ab08473e675be61f715dea23d,201,-1,3.244031.I3SHHDXRBPLY3XYTPI5ETJYLESGHEWYBA.1
3.244031.I3SHHDXRBPLY3XYTPI5ETJYLESGHEWYBA_db3d99ebdb5258e701546fdba5606793,201,-1,3.244031.I3SHHDXRBPLY3XYTPI5ETJYLESGHEWYBA.2
3.244031.I3SHHDXRBPLY3XYTPI5ETJYLESGHEWYBA_ef96e68fa545e39085ba14802e13a87e,201,-1,3.244031.I3SHHDXRBPLY3XYTPI5ETJYLESGHEWYBA.3
3.244234.G4RPY0JM5V21ZLHLSYFRYDS1GU0OCFMBB_8dbf5c5796d56721c2c65b12ef927ce8,200,0,3.244234.G4RPY0JM5V21ZLHLSYFRYDS1GU0OCFMBB.1
3.244302.OR5XEJXAC4FIEZYDEQIYTNMNRUAPCSJWB_30247e1b1e9c05179dfba508974b4963,200,0,3.244302.OR5XEJXAC4FIEZYDEQIYTNMNRUAPCSJWB.1
3.24448.JMU0LVIVPNLOWVIK4Y1CK1DGROI051ECB,207,0,3.24448.JMU0LVIVPNLOWVIK4Y1CK1DGROI051ECB
3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB,202,0,3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB
3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB,204,0,3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB
3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB_089efe6accd8cf89d12c1bb208e59152,202,1,3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB.1
3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB_089efe6accd8cf89d12c1bb208e59152,204,0,3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB.1
3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB_222a6801308a4d5b98b00e9e097b87b7,202,0,3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB.2
3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB_222a6801308a4d5b98b00e9e097b87b7,204,0,3.244509.BJ0UFUHYGLF1XGFLMMQ1L2CPTSTEGZGJB.2
3.244919.DSHKJAUW3UBXFDSOZ0RKUMCQRKCWYXWTA,206,-1,3.244919.DSHKJAUW3UBXFDSOZ0RKUMCQRKCWYXWTA
3.244919.DSHKJAUW3UBXFDSOZ0RKUMCQRKCWYXWTA_da4a1f8720d764d4ca7aefd9e98027b4,206,0,3.244919.DSHKJAUW3UBXFDSOZ0RKUMCQRKCWYXWTA.1
3.244919.DSHKJAUW3UBXFDSOZ0RKUMCQRKCWYXWTA_2f2105e83e53f1edeacc47c54e75339a,206,0,3.244919.DSHKJAUW3UBXFDSOZ0RKUMCQRKCWYXWTA.2
3.24517.JQ2KBXZBBQ1YGHFCC30JOU2QUANNINE2B,205,1,3.24517.JQ2KBXZBBQ1YGHFCC30JOU2QUANNINE2B
3.245238.LZSR1TQUKCHA0XDNESDT00NSCEPVTE4PB,205,0,3.245238.LZSR1TQUKCHA0XDNESDT00NSCEPVTE4PB
3.245238.LZSR1TQUKCHA0XDNESDT00NSCEPVTE4PB_4a3cd30b7ce48bc7333e878c7cad64a5,205,0,3.245238.LZSR1TQUKCHA0XDNESDT00NSCEPVTE4PB
3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A,204,-1,3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A
3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A_c242990184c98ad3e277cfd2bb762c5b,204,-1,3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A.1
3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A_966ac0dff244f589b6b0ef7091f12d6e,204,-1,3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A.2
3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A_9e6723e8039e064b948895e4a1ace3e1,204,-1,3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A.3
3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A_1c405103401d0ff6d4011e61bcfe7b45,204,-1,3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A.4
3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A_24a2b6532ac32feeceffda14854c557d,204,-1,3.245268.LYIYT2KXIHROMVZSACGVDMZ03ZRQTMK5A.5
3.245341.FQVR5Q4HCSGEL3SSPZNBIYRPIN3Y5GYRA,204,0,3.245341.FQVR5Q4HCSGEL3SSPZNBIYRPIN3Y5GYRA
3.245341.FQVR5Q4HCSGEL3SSPZNBIYRPIN3Y5GYRA_6f09b7e7e4fa0ef20d7d93d531e1ff35,204,0,3.245341.FQVR5Q4HCSGEL3SSPZNBIYRPIN3Y5GYRA.1
3.245341.FQVR5Q4HCSGEL3SSPZNBIYRPIN3Y5GYRA_661c0c22836f7e5e7600d827763d7600,204,0,3.245341.FQVR5Q4HCSGEL3SSPZNBIYRPIN3Y5GYRA.2
3.245341.FQVR5Q4HCSGEL3SSPZNBIYRPIN3Y5GYRA_8229e556e2fc82501924da38ff7bbac6,204,0,3.245341.FQVR5Q4HCSGEL3SSPZNBIYRPIN3Y5GYRA.3
3.245504.ICUJBP1YW2B0PTZYW531NV3N3TJ2R0H0A,204,0,3.245504.ICUJBP1YW2B0PTZYW531NV3N3TJ2R0H0A
3.245504.ICUJBP1YW2B0PTZYW531NV3N3TJ2R0H0A_50711f6b4dc4920e63ab7834721519bb,204,0,3.245504.ICUJBP1YW2B0PTZYW531NV3N3TJ2R0H0A.1
3.245504.ICUJBP1YW2B0PTZYW531NV3N3TJ2R0H0A_c0310a7d410ea3c8bba3ecbda94e9c3e,204,0,3.245504.ICUJBP1YW2B0PTZYW531NV3N3TJ2R0H0A.2
3.245504.ICUJBP1YW2B0PTZYW531NV3N3TJ2R0H0A_1678395aee1a7232670edb2d8605b8f0,204,0,3.245504.ICUJBP1YW2B0PTZYW531NV3N3TJ2R0H0A.3
3.245579.L0HJWQ4QCEHDBYYCSEUKE4Y1VOSWVH5PB,205,0,3.245579.L0HJWQ4QCEHDBYYCSEUKE4Y1VOSWVH5PB
3.245579.L0HJWQ4QCEHDBYYCSEUKE4Y1VOSWVH5PB_bdb46f41408157a26c2806e49dab1f54,205,0,3.245579.L0HJWQ4QCEHDBYYCSEUKE4Y1VOSWVH5PB.1
3.245579.L0HJWQ4QCEHDBYYCSEUKE4Y1VOSWVH5PB_1e8c62d087adfa885417aa7f9244eba7,205,0,3.245579.L0HJWQ4QCEHDBYYCSEUKE4Y1VOSWVH5PB.2
3.245677.DTDKUS01DJAXQQJPEB000ASKY0QPTM1FA,201,0,3.245677.DTDKUS01DJAXQQJPEB000ASKY0QPTM1FA
3.245694.OZIQPFKYH4NFDIFECNPIIAHL42QQO0YTA,204,0,3.245694.OZIQPFKYH4NFDIFECNPIIAHL42QQO0YTA
3.245694.OZIQPFKYH4NFDIFECNPIIAHL42QQO0YTA_9491d87db532409cfb7192e1077b75ff,204,0,3.245694.OZIQPFKYH4NFDIFECNPIIAHL42QQO0YTA.1
3.245694.OZIQPFKYH4NFDIFECNPIIAHL42QQO0YTA_df6a6a12be8ff780b52d7286e54a8727,204,0,3.245694.OZIQPFKYH4NFDIFECNPIIAHL42QQO0YTA.2
3.245694.OZIQPFKYH4NFDIFECNPIIAHL42QQO0YTA_d29e3e69ae282837abf9f8867d52ac6f,204,0,3.245694.OZIQPFKYH4NFDIFECNPIIAHL42QQO0YTA.3
3.245768.DJ0XLPNQ5UOJL33GL05UBN445RIOGUHLB,205,0,3.245768.DJ0XLPNQ5UOJL33GL05UBN445RIOGUHLB
3.245768.DJ0XLPNQ5UOJL33GL05UBN445RIOGUHLB_c0fc241dfa08ac0f8ac386295ec67578,205,0,3.245768.DJ0XLPNQ5UOJL33GL05UBN445RIOGUHLB.1
3.245768.DJ0XLPNQ5UOJL33GL05UBN445RIOGUHLB_4f8d89cfe356b74a1515474c8ce9f891,205,0,3.245768.DJ0XLPNQ5UOJL33GL05UBN445RIOGUHLB.2
3.245768.DJ0XLPNQ5UOJL33GL05UBN445RIOGUHLB_f9238461617d1fef5ad65d69add173a8,205,0,3.245768.DJ0XLPNQ5UOJL33GL05UBN445RIOGUHLB.3
3.245768.DJ0XLPNQ5UOJL33GL05UBN445RIOGUHLB_49778eaa9f2e3aba36697b2ac76a433a,205,0,3.245768.DJ0XLPNQ5UOJL33GL05UBN445RIOGUHLB.4
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB_d28d4b545eb5f124925c6b00f1444822,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB.1
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB_d9639bff12d7cb0c2f783b08ad12803f,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB.10
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB_58e859141bcf36548da921ac47325064,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB.2
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB_061c66f5bd7c41aaa82acb20836a5acc,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB.3
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB_cb98f7f948d1425a796aeadae29b4aa6,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB.4
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB_d1119b81b39462fd577c97eea45ebc76,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB.5
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB_8b446236163fecad29ae6e28f7a0cde2,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB.6
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB_3a2b71632a4f1f58a1127d05d73bdc76,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB.7
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB_851aac5efd1c9407c8f2ddce1da178c0,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB.8
3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB_1cf30c8e879efb10c615d6bf96a72272,204,0,3.245789.PU4RKKWYQ3AVC3D5YBQJ2W2RTKVFDCSZB.9
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_e3ebac382b79272066aed2b9ab16a637,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.1
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_e73b440194f5e3e3f1332f406b581ba0,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.10
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_a7a390ef2a2f65e4482d2858bb6b4e5e,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.11
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_0d81f4adc220b222ee5d2aff34e46a51,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.12
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_ce9ea3e96cb60702665de187b35339b6,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.13
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_a6256a3b89cbb17f2a9fd3b57501e81c,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.14
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_0981a6bf4e4781fd8d17a5833bf88a79,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.15
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_b5f1ad918b9bf70c84de1b438a070716,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.16
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_870956e29acde547c8f8de32346bc02d,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.17
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_1c84fb5fd7b889be4fea2f0db4870add,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.18
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_a5f9f90d6e8d6353570804ba92d4f0c7,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.19
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_83b24c3afd48bc2b9a1240fcdc91dcfb,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.2
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_b04bfa6bea88e04b9ea8846e37dd01dc,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.20
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_c8f1933a4a6b875227e5725477d8d653,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.3
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_fbafe9d054ea9e5e8b498aa882f12b50,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.4
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_81d45935a7ac33372259834fa6aeb6e6,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.5
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_dc459b48a1e5b2797e5b0a51fb99b7fe,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.6
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_a5703b669549413ea1a030538cd25298,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.7
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_ace17004e6efb7efed42e75176fa2e41,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.8
3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B_ee65cda924f4034af7dd615366ce8730,201,0,3.245842.GEPL0N1X2JGAAS3HDBPOGEEXNZ4ONUZ1B.9
3.245913.AWHUG3UM0GYPVOMDWHANLLGURC2DWNP5B,200,1,3.245913.AWHUG3UM0GYPVOMDWHANLLGURC2DWNP5B
3.246458.FEYAMVZRUUR3Y2CUC22EF2GEYDMGML4XB,204,0,3.246458.FEYAMVZRUUR3Y2CUC22EF2GEYDMGML4XB
3.246458.FEYAMVZRUUR3Y2CUC22EF2GEYDMGML4XB_3e0e26c54490255a3757155fa700f9fd,204,0,3.246458.FEYAMVZRUUR3Y2CUC22EF2GEYDMGML4XB.1
